Nom du point de vente,Commune,Daira,Wilaya,Latitude,Longitude,Cluster
Point de Vente Bachdjerrah 50,Bachdjerrah,El Harrach,Alger,36.7219280501145,3.10956708937052,
Point de Vente Bachdjerrah 51,Bachdjerrah,El Harrach,Alger,36.72251704956089,3.1133628882902618,
Point de Vente Bachdjerrah 52,Bachdjerrah,El Harrach,Alger,36.71945813090813,3.1148534239541066,
Point de Vente Bachdjerrah 53,Bachdjerrah,El Harrach,Alger,36.718360283272496,3.1141539249674457,
Point de Vente Bachdjerrah 54,Bachdjerrah,El Harrach,Alger,36.71775512759039,3.117709865432309,
Point de Vente Bachdjerrah 55,Bachdjerrah,El Harrach,Alger,36.72349167265312,3.1141766128483934,
Point de Vente Bachdjerrah 56,Bachdjerrah,El Harrach,Alger,36.71518632391727,3.115735292594472,
Point de Vente Bachdjerrah 57,Bachdjerrah,El Harrach,Alger,36.7223996064747,3.1129892054856074,
Point de Vente Bachdjerrah 58,Bachdjerrah,El Harrach,Alger,36.723177567866536,3.11172058498175,
Point de Vente Bachdjerrah 59,Bachdjerrah,El Harrach,Alger,36.72011845170524,3.1085078682880285,
Point de Vente Bachdjerrah 60,Bachdjerrah,El Harrach,Alger,36.717494121080094,3.1087896136490136,
Point de Vente Bachdjerrah 61,Bachdjerrah,El Harrach,Alger,36.72317337519191,3.1167553417809843,
Point de Vente Bachdjerrah 62,Bachdjerrah,El Harrach,Alger,36.71889818130032,3.1169643520530586,
Point de Vente Bachdjerrah 63,Bachdjerrah,El Harrach,Alger,36.71677189881497,3.112566790514874,
Point de Vente Bachdjerrah 64,Bachdjerrah,El Harrach,Alger,36.71761459421762,3.11053969847069,
Point de Vente Bachdjerrah 65,Bachdjerrah,El Harrach,Alger,36.72202648779969,3.10881967765162,
Point de Vente Bachdjerrah 66,Bachdjerrah,El Harrach,Alger,36.7245865393876,3.115962771256501,
Point de Vente Bachdjerrah 67,Bachdjerrah,El Harrach,Alger,36.72331081905267,3.112482106060209,
Point de Vente Bachdjerrah 68,Bachdjerrah,El Harrach,Alger,36.71790173490018,3.109497163933754,
Point de Vente Bachdjerrah 69,Bachdjerrah,El Harrach,Alger,36.72335514656005,3.112888879032403,
Point de Vente Bachdjerrah 70,Bachdjerrah,El Harrach,Alger,36.72201348653783,3.108987118456063,
Point de Vente Bachdjerrah 71,Bachdjerrah,El Harrach,Alger,36.72206885854628,3.114759291065902,
Point de Vente Bachdjerrah 72,Bachdjerrah,El Harrach,Alger,36.72386311797128,3.1129914190447523,
Point de Vente Bachdjerrah 73,Bachdjerrah,El Harrach,Alger,36.72229595062507,3.1105101103503494,
Point de Vente Bachdjerrah 74,Bachdjerrah,El Harrach,Alger,36.71528439455107,3.108333111851464,
Point de Vente Bachdjerrah 75,Bachdjerrah,El Harrach,Alger,36.71746285170065,3.112270991413432,
Point de Vente Bachdjerrah 76,Bachdjerrah,El Harrach,Alger,36.719582036365935,3.1081117737041675,
Point de Vente Bachdjerrah 77,Bachdjerrah,El Harrach,Alger,36.71665307227413,3.115271449669528,
Point de Vente Bachdjerrah 78,Bachdjerrah,El Harrach,Alger,36.72104830836126,3.1174345022314687,
Point de Vente Bachdjerrah 79,Bachdjerrah,El Harrach,Alger,36.72006766084946,3.110255344344501,
Point de Vente Bachdjerrah 80,Bachdjerrah,El Harrach,Alger,36.718482311756674,3.108086754730359,
Point de Vente Bachdjerrah 81,Bachdjerrah,El Harrach,Alger,36.72123579360806,3.110387612142132,
Point de Vente Bachdjerrah 82,Bachdjerrah,El Harrach,Alger,36.720163852885015,3.1160464759333544,
Point de Vente Bachdjerrah 83,Bachdjerrah,El Harrach,Alger,36.72049325537391,3.114605226935045,
Point de Vente Bachdjerrah 84,Bachdjerrah,El Harrach,Alger,36.723536420494575,3.1176973209124244,
Point de Vente Bachdjerrah 85,Bachdjerrah,El Harrach,Alger,36.72037009333358,3.117683042439072,
Point de Vente Bachdjerrah 86,Bachdjerrah,El Harrach,Alger,36.71523038994607,3.1138781962921858,
Point de Vente Bachdjerrah 87,Bachdjerrah,El Harrach,Alger,36.71682840429234,3.113339806870889,
Point de Vente Bachdjerrah 88,Bachdjerrah,El Harrach,Alger,36.7178868819506,3.110789929724637,
Point de Vente Bachdjerrah 89,Bachdjerrah,El Harrach,Alger,36.72417024581674,3.115628377154326,
Point de Vente Bachdjerrah 90,Bachdjerrah,El Harrach,Alger,36.72425358733592,3.111894006894607,
Point de Vente Bachdjerrah 91,Bachdjerrah,El Harrach,Alger,36.7185255106873,3.107815474863092,
Point de Vente Bachdjerrah 92,Bachdjerrah,El Harrach,Alger,36.71580207579638,3.1127794703033205,
Point de Vente Bachdjerrah 93,Bachdjerrah,El Harrach,Alger,36.718666803977705,3.108171356717503,
Point de Vente Bachdjerrah 94,Bachdjerrah,El Harrach,Alger,36.724605194548495,3.108760419672456,
Point de Vente Bachdjerrah 95,Bachdjerrah,El Harrach,Alger,36.72226720050164,3.1094977789171843,
Point de Vente Bachdjerrah 96,Bachdjerrah,El Harrach,Alger,36.71657443654617,3.1079533176583545,
Point de Vente Bachdjerrah 97,Bachdjerrah,El Harrach,Alger,36.71974875183492,3.1107121452850115,
Point de Vente Bachdjerrah 98,Bachdjerrah,El Harrach,Alger,36.71766395869387,3.1119556028824618,
Point de Vente Bachdjerrah 99,Bachdjerrah,El Harrach,Alger,36.722267539898816,3.11183603630455,
Point de Vente Bachdjerrah 100,Bachdjerrah,El Harrach,Alger,36.72078573022846,3.1081761240908383,
Point de Vente Bachdjerrah 101,Bachdjerrah,El Harrach,Alger,36.71528031322815,3.110009228134269,
Point de Vente Bachdjerrah 102,Bachdjerrah,El Harrach,Alger,36.72410174463731,3.110215171409004,
Point de Vente Bachdjerrah 103,Bachdjerrah,El Harrach,Alger,36.72126049966176,3.10989993658088,
Point de Vente Bachdjerrah 104,Bachdjerrah,El Harrach,Alger,36.7242810897112,3.1143717593914864,
Point de Vente Bachdjerrah 105,Bachdjerrah,El Harrach,Alger,36.72131013118265,3.109413614456368,
Point de Vente Bachdjerrah 106,Bachdjerrah,El Harrach,Alger,36.7229039357449,3.1106720491247644,
Point de Vente Bachdjerrah 107,Bachdjerrah,El Harrach,Alger,36.72158065372573,3.108124592248401,
Point de Vente Bachdjerrah 108,Bachdjerrah,El Harrach,Alger,36.72405067821336,3.1139818891590245,
Point de Vente Bachdjerrah 109,Bachdjerrah,El Harrach,Alger,36.71907419389208,3.10991128571472,
Point de Vente Bachdjerrah 110,Bachdjerrah,El Harrach,Alger,36.71848220473142,3.112067675783704,
Point de Vente Bachdjerrah 111,Bachdjerrah,El Harrach,Alger,36.7221818220878,3.1093117438569653,
Point de Vente Bachdjerrah 112,Bachdjerrah,El Harrach,Alger,36.723936552973846,3.11016630196805,
Point de Vente Bachdjerrah 113,Bachdjerrah,El Harrach,Alger,36.7249607459932,3.1142515595863847,
Point de Vente Bachdjerrah 114,Bachdjerrah,El Harrach,Alger,36.72201983239636,3.1114127722417297,
Point de Vente Bachdjerrah 115,Bachdjerrah,El Harrach,Alger,36.71679540679385,3.1123221869948545,
Point de Vente Bachdjerrah 116,Bachdjerrah,El Harrach,Alger,36.71887302343749,3.1125774269781017,
Point de Vente Bachdjerrah 117,Bachdjerrah,El Harrach,Alger,36.7212044627496,3.1173494015406344,
Point de Vente Bachdjerrah 118,Bachdjerrah,El Harrach,Alger,36.72298770917342,3.116797994604924,
Point de Vente Bachdjerrah 119,Bachdjerrah,El Harrach,Alger,36.72208890348208,3.116771017779858,
Point de Vente Bachdjerrah 120,Bachdjerrah,El Harrach,Alger,36.71863671896218,3.1087621594493835,
Point de Vente Bachdjerrah 121,Bachdjerrah,El Harrach,Alger,36.722725076145245,3.108308272385369,
Point de Vente Bachdjerrah 122,Bachdjerrah,El Harrach,Alger,36.72345389930819,3.111363466897372,
Point de Vente Bachdjerrah 123,Bachdjerrah,El Harrach,Alger,36.72142601251984,3.1149968610566785,
Point de Vente Bachdjerrah 124,Bachdjerrah,El Harrach,Alger,36.7245255309123,3.1171007790507748,
Point de Vente Bachdjerrah 125,Bachdjerrah,El Harrach,Alger,36.72328335427772,3.113402866851765,
Point de Vente Bachdjerrah 126,Bachdjerrah,El Harrach,Alger,36.72074831976608,3.109119461969524,
Point de Vente Bachdjerrah 127,Bachdjerrah,El Harrach,Alger,36.71906721001292,3.1161306334317653,
Point de Vente Bachdjerrah 128,Bachdjerrah,El Harrach,Alger,36.72441084739832,3.114543216989528,
Point de Vente Bachdjerrah 129,Bachdjerrah,El Harrach,Alger,36.72110231781611,3.117046662721641,
Point de Vente Bachdjerrah 130,Bachdjerrah,El Harrach,Alger,36.715156625202255,3.11641908887297,
Point de Vente Bachdjerrah 131,Bachdjerrah,El Harrach,Alger,36.71843916140629,3.1123230206178256,
Point de Vente Bachdjerrah 132,Bachdjerrah,El Harrach,Alger,36.72321340947246,3.115928629035553,
Point de Vente Bachdjerrah 133,Bachdjerrah,El Harrach,Alger,36.724132414757605,3.116971674949108,
Point de Vente Bachdjerrah 134,Bachdjerrah,El Harrach,Alger,36.71960141528999,3.114869715689346,
Point de Vente Bachdjerrah 135,Bachdjerrah,El Harrach,Alger,36.72152559742644,3.114231656456481,
Point de Vente Bachdjerrah 136,Bachdjerrah,El Harrach,Alger,36.72114530946942,3.1115011696192147,
Point de Vente Bachdjerrah 137,Bachdjerrah,El Harrach,Alger,36.71652214911464,3.1113033575711904,
Point de Vente Bachdjerrah 138,Bachdjerrah,El Harrach,Alger,36.717529063054144,3.112752676420855,
Point de Vente Bachdjerrah 139,Bachdjerrah,El Harrach,Alger,36.71547197185537,3.1156364909569034,
Point de Vente Bachdjerrah 140,Bachdjerrah,El Harrach,Alger,36.71535172665563,3.109135429640979,
Point de Vente Bachdjerrah 141,Bachdjerrah,El Harrach,Alger,36.71694127297344,3.111125857362416,
Point de Vente Bachdjerrah 142,Bachdjerrah,El Harrach,Alger,36.718361133711895,3.1153795277284404,
Point de Vente Bachdjerrah 143,Bachdjerrah,El Harrach,Alger,36.71587040248651,3.108034168913488,
Point de Vente Bachdjerrah 144,Bachdjerrah,El Harrach,Alger,36.72232620209134,3.113000687179875,
Point de Vente Bachdjerrah 145,Bachdjerrah,El Harrach,Alger,36.719338692136624,3.114867496705799,
Point de Vente Bachdjerrah 146,Bachdjerrah,El Harrach,Alger,36.71779639151672,3.116811616393284,
Point de Vente Bachdjerrah 147,Bachdjerrah,El Harrach,Alger,36.723557684813215,3.113683326867078,
Point de Vente Bachdjerrah 148,Bachdjerrah,El Harrach,Alger,36.71746549085646,3.108326408045764,
Point de Vente Bachdjerrah 149,Bachdjerrah,El Harrach,Alger,36.72232815632786,3.115773208343693,
Point de Vente Bachdjerrah 150,Bachdjerrah,El Harrach,Alger,36.71955977081919,3.112849659904548,
Point de Vente Bachdjerrah 151,Bachdjerrah,El Harrach,Alger,36.71944432509215,3.115153370870079,
Point de Vente Bachdjerrah 152,Bachdjerrah,El Harrach,Alger,36.7246432187212,3.1114739190550456,
Point de Vente Bachdjerrah 153,Bachdjerrah,El Harrach,Alger,36.71912551384664,3.1147644736404825,
Point de Vente Bachdjerrah 154,Bachdjerrah,El Harrach,Alger,36.71647550813321,3.1122930427364657,
Point de Vente Bachdjerrah 155,Bachdjerrah,El Harrach,Alger,36.71856754264385,3.110239195811418,
Point de Vente Bachdjerrah 156,Bachdjerrah,El Harrach,Alger,36.72321987982584,3.107993424824186,
Point de Vente Bachdjerrah 157,Bachdjerrah,El Harrach,Alger,36.71918712006516,3.116208816825877,
Point de Vente Bachdjerrah 158,Bachdjerrah,El Harrach,Alger,36.71603820094856,3.1139332858231183,
Point de Vente Bachdjerrah 159,Bachdjerrah,El Harrach,Alger,36.72166780076544,3.117355338367844,
Point de Vente Bachdjerrah 160,Bachdjerrah,El Harrach,Alger,36.71568543142291,3.1089148834740183,
Point de Vente Bachdjerrah 161,Bachdjerrah,El Harrach,Alger,36.72454787123358,3.114180050811352,
Point de Vente Bachdjerrah 162,Bachdjerrah,El Harrach,Alger,36.72264773659708,3.111635019734797,
Point de Vente Bachdjerrah 163,Bachdjerrah,El Harrach,Alger,36.72219549066545,3.1142606677244538,
Point de Vente Bachdjerrah 164,Bachdjerrah,El Harrach,Alger,36.72402144449988,3.117754483569789,
Point de Vente Bachdjerrah 165,Bachdjerrah,El Harrach,Alger,36.7173142591025,3.115524457128915,
Point de Vente Bachdjerrah 166,Bachdjerrah,El Harrach,Alger,36.7170721953423,3.109614410064589,
Point de Vente Bachdjerrah 167,Bachdjerrah,El Harrach,Alger,36.72178162923773,3.110734398016517,
Point de Vente Bachdjerrah 168,Bachdjerrah,El Harrach,Alger,36.72213487950764,3.114578607587772,
Point de Vente Bachdjerrah 169,Bachdjerrah,El Harrach,Alger,36.72237770875035,3.108374942347383,
Point de Vente Bachdjerrah 170,Bachdjerrah,El Harrach,Alger,36.71595773793288,3.115172746055753,
Point de Vente Bachdjerrah 171,Bachdjerrah,El Harrach,Alger,36.72154890592819,3.1150530234237745,
Point de Vente Bachdjerrah 172,Bachdjerrah,El Harrach,Alger,36.72393121940615,3.11120915489486,
Point de Vente Bachdjerrah 173,Bachdjerrah,El Harrach,Alger,36.719942963458855,3.1174754589245306,
Point de Vente Bachdjerrah 174,Bachdjerrah,El Harrach,Alger,36.72414936982449,3.116827064285409,
Point de Vente Bachdjerrah 175,Bachdjerrah,El Harrach,Alger,36.71840019289164,3.1157983547058925,
Point de Vente Bachdjerrah 176,Bachdjerrah,El Harrach,Alger,36.71991890908788,3.109711581443656,
Point de Vente Bachdjerrah 177,Bachdjerrah,El Harrach,Alger,36.71989028414505,3.1104052673117906,
Point de Vente Bachdjerrah 178,Bachdjerrah,El Harrach,Alger,36.72105621240196,3.1157934356717174,
Point de Vente Bachdjerrah 179,Bachdjerrah,El Harrach,Alger,36.719140183496485,3.116593925552096,
Point de Vente Bachdjerrah 180,Bachdjerrah,El Harrach,Alger,36.7220058349573,3.111757248156092,
Point de Vente Bachdjerrah 181,Bachdjerrah,El Harrach,Alger,36.72235564469441,3.117235257249787,
Point de Vente Bachdjerrah 182,Bachdjerrah,El Harrach,Alger,36.72463419549919,3.1128462362089766,
Point de Vente Bachdjerrah 183,Bachdjerrah,El Harrach,Alger,36.72259155023641,3.1081215130697424,
Point de Vente Bachdjerrah 184,Bachdjerrah,El Harrach,Alger,36.71552066888623,3.112446132697607,
Point de Vente Bachdjerrah 185,Bachdjerrah,El Harrach,Alger,36.7167696540708,3.1165846520082394,
Point de Vente Bachdjerrah 186,Bachdjerrah,El Harrach,Alger,36.72370836299093,3.1149665552964128,
Point de Vente Bachdjerrah 187,Bachdjerrah,El Harrach,Alger,36.71506132835854,3.1111390142717856,
